AIRPORT,LATITUDE,LONGITUDE
ANR,51.19000000,4.46000000
ANR,51.19000000,4.46305556
ANS,-13.70888889,-73.35166667
ANS,-13.70888889,-73.35138889
ANS,-13.70888889,-73.35138889
ANS,-13.70861111,-73.35111111
ANU,17.10833333,-61.76388889
ANU,17.13611111,-61.79388889
ANU,17.13611111,-61.79388889
ANU,17.13666667,-61.79277778
ANU,17.13666667,-61.79277778
ANU,17.13750000,-61.79000000
ANV,62.64722222,-160.19000000
ANV,62.64777778,-160.18888889
ANX,69.29250000,16.14416667
ANX,69.29305556,16.14166667
AOH,40.70833333,-84.02694444
AOH,40.70833333,-84.02666667
AOI,43.61638889,13.36222222
AOI,43.61638889,13.36222222
AOI,43.61638889,13.36222222
AOI,43.61638889,13.36222222
AOI,43.61750000,13.36416667
AOJ,40.73333333,140.68861111
AOJ,40.73472222,140.68972222
AOK,35.42083333,27.14555556
AOK,35.42083333,27.14555556
AOK,35.42111111,27.14583333
AOK,35.42111111,27.14583333
AOK,35.42388889,27.14722222
AOL,-29.69000000,-57.14861111
AOL,-29.68944444,-57.15194444
AOO,40.29638889,-78.32000000
AOO,40.29722222,-78.32000000
AOR,6.18972222,100.39833333
AOR,6.19111111,100.40388889
AOS,57.45472222,-153.81305556
APA,39.57000000,-104.84944444
APA,39.57000000,-104.84916667
APA,39.57027778,-104.84944444
APA,39.57277778,-104.84777778
APA,39.57277778,-104.84777778
APB,-14.74027778,-68.41111111
APB,-14.74027778,-68.41111111
APB,-14.74000000,-68.40750000
APB,-14.73888889,-68.41138889
APB,-14.73888889,-68.41111111
APB,-14.73888889,-68.41111111
APB,-14.73666667,-68.41305556
APC,38.21222222,-122.28000000
APC,38.21305556,-122.28055556
APC,38.21305556,-122.28055556
APC,38.21361111,-122.28027778
APE,-15.35000000,-75.16666667
APF,26.15222222,-81.77583333
APF,26.15222222,-81.77583333
APF,26.15250000,-81.77555556
APF,26.15250000,-81.77555556
APF,26.15277778,-81.77527778
APG,39.46555556,-76.16833333
APG,39.46611111,-76.16972222
APG,39.46611111,-76.16888889
APH,38.06861111,-77.31888889
APH,38.06888889,-77.31833333
API,4.07611111,-73.56277778
API,4.07611111,-73.56277778
APK,-15.57527778,-146.41305556
APK,-15.56666667,-146.41666667
APL,-15.10555556,39.28166667
APL,-15.10166667,39.28722222
APN,45.07805556,-83.56027778
APN,45.08166667,-83.55583333
APO,7.03333333,-77.20000000
APR,-4.67638889,142.54000000
APR,-4.67361111,142.53777778
APT,35.06055556,-85.58527778
APV,34.52638889,-117.21277778
APV,34.52638889,-117.21277778
APV,34.57527778,-117.18611111
APW,-13.83333333,-172.00000000
APW,-13.83000000,-172.00833333
APW,-13.82833333,-172.01194444
AQ1,-77.95694444,166.74944444
AQ1,-77.95666667,166.75583333
AQ1,-77.95666667,166.75777778
AQ1,-77.95666667,166.75972222
AQ2,-74.68333333,164.11666667
AQI,28.33527778,46.12500000
AQI,28.33527778,46.12500000
AQI,28.33527778,46.12500000
AQI,28.33527778,46.12500000
AQI,28.33527778,46.12500000
AQI,28.33527778,46.12500000
AQI,28.33611111,46.12694444
AQJ,29.61111111,35.01777778
AQJ,29.61111111,35.01777778
AQJ,29.61111111,35.01777778
AQJ,29.61111111,35.01777778
AQJ,29.61250000,35.01944444
AQP,-16.34111111,-71.58305556
AQP,-16.34111111,-71.58305556
AQP,-16.34055556,-71.57083333
AQP,-16.34055556,-71.57083333
AQP,-16.33777778,-71.55500000
AQS,-16.75000000,179.35000000
AQY,60.96611111,-149.12583333
AQY,60.96611111,-149.12583333
AQY,60.96666667,-149.12361111
AQY,60.96888889,-149.11944444
AQY,60.96888889,-149.11944444
AR1,35.25916667,-93.09333333
AR1,35.25916667,-93.09250000
AR1,35.26472222,-93.09388889
AR2,35.08083333,-92.42500000
AR2,35.08083333,-92.42500000
AR2,35.08111111,-92.42444444
AR2,35.08111111,-92.42444444
AR3,36.34527778,-94.21944444
AR3,36.34527778,-94.21944444
AR3,36.34583333,-94.21944444
AR4,35.11999999,-90.82638889
ARA,30.03750000,-91.88388889
ARA,30.03777778,-91.88388889
ARA,30.03777778,-91.88388889
ARB,42.22277778,-83.74444444
ARB,42.22305556,-83.74583333
ARB,42.22305556,-83.74555556
ARC,68.11472222,-145.57944444
ARC,68.13750000,-145.52444444
ARD,-8.25000000,124.75000000
ARE,18.45000000,-66.67583333
ARE,18.45000000,-66.67527778
ARE,18.45000000,-66.67527778
ARE,18.45027778,-66.67583333
ARE,18.45083333,-66.67555556
ARE,18.45083333,-66.67555556
ARG,36.12472222,-90.92500000
ARG,36.12500000,-90.92638889
ARH,64.56666667,40.53333333
ARH,64.56666667,40.53333333
ARH,64.60027778,40.71666667
ARH,64.60027778,40.71666667
ARH,64.60027778,40.71666667
ARH,64.60027778,40.73333333
ARI,-18.34861111,-70.33861111
ARI,-18.33305556,-70.33805556
ARK,-3.36666667,36.62555556
ARK,-3.36416667,36.62472222
ARM,-30.52833333,151.62333333
ARM,-30.52805556,151.61722222
ARN,59.65194444,17.91861111
ARN,59.66194444,17.93388889
ARP,-9.87333333,149.48305556
ARP,-9.87083333,149.48416667
ARP,-9.87055556,149.48361111
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARS,-15.90000000,-52.23333333
ARS,-15.89944444,-52.24111111
ART,43.99083333,-76.02138889
ART,43.99194444,-76.02055556
ART,43.99194444,-76.02055556
ART,43.99194444,-76.01944444
ART,43.99194444,-76.01944444
ARU,-21.14361111,-50.42611111
ARU,-21.14138889,-50.42472222
ARU,-21.14138889,-50.42472222
ARU,-21.14138889,-50.42444444
ARU,-21.14138889,-50.42444444
ARV,45.92805556,-89.73083333
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARW,46.18333333,21.26666667
ARX,40.18333333,-74.11666667
ARY,-37.31194444,142.99055556
ARY,-37.30944444,142.98861111
ARZ,-7.25944444,12.86277778
ARZ,-7.25888889,12.86250000
ARZ,-7.22250000,12.86861111
ASA,13.07000000,42.63833333
ASA,13.07166667,42.64500000
ASA,13.07333333,42.63694444
ASB,37.98166667,58.36083333
ASB,37.98166667,58.36083333
ASB,37.98694444,58.36111111
ASC,-15.91666667,-63.15000000
ASD,24.69777778,-77.79611111
ASD,24.69805556,-77.79555556
ASD,24.69805556,-77.79555556
ASE,39.22194444,-106.86833333
ASE,39.22194444,-106.86833333
ASE,39.22305556,-106.86888889
ASE,39.22305556,-106.86888889
ASE,39.22416667,-106.86888889
ASF,46.28277778,48.01083333
ASF,46.28277778,48.01083333
ASG,-43.90500000,171.79666667
ASG,-43.90277778,171.79972222
ASH,42.77888889,-71.50944444
ASH,42.77888889,-71.50944444
ASH,42.78166667,-71.51472222
ASH,42.78166667,-71.51472222
ASH,42.78250000,-71.51416667
ASH,42.78250000,-71.51416667
ASI,-7.97027778,-14.39361111
ASI,-7.96972222,-14.39361111
ASJ,28.41694444,129.69750000
ASJ,28.43055556,129.71250000
ASK,6.90305556,-5.36611111
ASK,6.90555556,-5.36416667
ASL,32.52055556,-94.30777778
ASL,32.52166667,-94.30805556
ASM,15.28777778,38.90805556
ASM,15.29111111,38.91027778
ASM,15.29194444,38.91111111
ASM,15.29333333,38.90888889
ASN,33.56944444,-86.05111111
ASN,33.56972222,-86.05083333
ASO,10.02055556,34.58222222
ASO,10.02055556,34.58222222
ASO,10.02055556,34.58222222
ASO,10.02055556,34.59888889
ASO,10.02055556,34.59888889
ASO,10.04722222,34.53666667
ASP,-23.80833333,133.90083333
ASP,-23.80833333,133.90083333
ASP,-23.80444444,133.89527778
ASP,-23.80444444,133.89527778
ASP,-23.80333333,133.88416667
ASQ,39.46805556,-117.19750000
ASQ,39.46805556,-117.19750000
ASQ,39.46805556,-117.19527778
ASQ,39.46805556,-117.19527778
ASQ,39.46888889,-117.19611111
ASR,38.70416667,35.50972222
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
AST,46.15805556,-123.87861111
AST,46.15972222,-123.88000000
ASU,-25.24111111,-57.51694444
ASU,-25.23972222,-57.51916667
ASU,-25.23916667,-57.51916667
ASW,23.96444444,32.82000000
ASW,23.96500000,32.82166667
ASX,46.54861111,-90.91888889
ASX,46.54861111,-90.91861111
ASY,46.02305556,-99.35277778
ASY,46.02305556,-99.35277778
ASY,46.02388889,-99.35277778
ASY,46.02388889,-99.35250000
ASY,46.02388889,-99.35250000
ASY,46.02472222,-99.35166667
ATA,-9.34722222,-77.60000000
ATB,17.70972222,34.05722222
ATC,24.62944444,-75.67388889
ATE,34.19250000,-95.65000000
ATE,34.19250000,-95.64972222
ATE,34.19277778,-95.64972222
ATE,34.19361111,-95.65000000
ATH,37.89583333,23.72888889
ATH,37.93666667,23.94444444
ATI,-30.40083333,-56.50777778
ATI,-30.40000000,-56.50833333
ATK,70.46722222,-157.43583333
ATK,70.46722222,-157.43583333
ATK,70.46722222,-157.43555556
ATK,70.46722222,-157.43555556
ATK,70.46750000,-157.45194444
ATL,33.63666667,-84.42805556
ATL,33.63666667,-84.42805556
ATL,33.63666667,-84.42777778
ATL,33.63666667,-84.42777778
ATL,33.64083333,-84.42722222
ATL,33.64083333,-84.42722222
ATL,33.64083333,-84.42722222
ATM,-3.25388889,-52.25388889
ATM,-3.25388889,-52.25388889
ATM,-3.25333333,-52.25305556
ATM,-3.25305556,-52.25388889
ATM,-3.25305556,-52.25388889
ATN,-3.67138889,152.43638889
ATN,-3.66972222,152.43805556
ATN,-3.66972222,152.43805556
ATN,-3.66944444,152.43805556
ATN,-3.66944444,152.43805556
ATO,39.21083333,-82.23166667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATP,-3.14250000,142.34666667
ATQ,31.70694444,74.79722222
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATR,20.49944444,-13.04638889
ATR,20.50666667,-13.04305556
ATS,32.84833333,-104.46694444
ATS,32.85166667,-104.46722222
ATS,32.85194444,-104.46750000
ATS,32.85194444,-104.46750000
ATS,32.85250000,-104.46777778
ATS,32.85250000,-104.46777778
ATT,60.86722222,-162.27333333
ATT,60.86722222,-162.27333333
ATT,60.86750000,-162.27083333
ATT,60.86777778,-162.27416667
ATT,60.86777778,-162.27416667
ATU,52.82583333,173.17277778
ATU,52.83250000,173.17555556
ATV,13.23972222,18.31333333
ATV,13.23972222,18.31333333
ATV,13.23972222,18.31555556
ATV,13.23972222,18.31555556
ATV,13.24222222,18.30750000
ATW,44.25777778,-88.52000000
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATY,44.90888889,-97.15416667
ATY,44.90888889,-97.15416667
ATY,44.91388889,-97.15472222
ATZ,27.04638889,31.07861111
AU1,-12.62388889,142.08722222
AU1,-12.62277778,142.08805556
AUA,12.50138889,-70.01555556
AUA,12.50222222,-70.01388889
AUA,12.50222222,-70.01388889
AUC,7.06888889,-70.73694444
AUC,7.07027778,-70.74055556
AUD,-18.51555556,139.87861111
AUD,-18.50694444,139.88166667
AUG,44.31805556,-69.79666667
AUG,44.32055556,-69.79722222
AUH,24.43305556,54.64888889
AUH,24.44333333,54.65277778
AUI,-1.46222222,143.06444444
AUI,-1.46166667,143.06472222
AUK,62.68000000,-164.66000000
AUK,62.68000000,-164.66000000
AUK,62.68305556,-164.72222222
AUK,62.68305556,-164.72222222
AUK,62.68916667,-164.61083333
AUM,43.66277778,-92.93305556
AUM,43.66444444,-92.93388889
AUN,38.95277778,-121.08194444
AUN,38.95472222,-121.08166667
AUO,32.61500000,-85.43388889
AUO,32.61527778,-85.43194444
AUP,-9.91666667,149.33333333
AUQ,-9.76888889,-139.01138889
AUQ,-9.76888889,-139.01138889
AUQ,-9.76666667,-139.01666667
AUQ,-9.76611111,-139.01000000
AUQ,-9.76583333,-139.00972222
AUQ,-9.76583333,-139.00972222
AUR,44.89111111,2.42194444
AUR,44.89750000,2.41805556
AUS,30.19444444,-97.67000000
AUS,30.29805556,-97.70138889
AUW,44.92333333,-89.62305556
AUW,44.92638889,-89.62694444
AUW,44.92638889,-89.62694444
AUW,44.92638889,-89.62694444
AUW,44.92638889,-89.62666667
AUW,44.92638889,-89.62666667
AUX,-7.22777778,-48.24055556
AUX,-7.20000000,-48.20000000
AUY,-20.25333333,169.76138889
AUY,-20.24944444,169.77083333
AUY,-20.24944444,169.77083333
AUY,-20.24916667,169.77083333
AUY,-20.24916667,169.77083333
AUZ,41.77083333,-88.47277778
AUZ,41.77194444,-88.47555556
AVB,46.03000000,12.59888889
AVB,46.03000000,12.59888889
AVB,46.03055556,12.59638889
AVB,46.03111111,12.59638889
AVB,46.03111111,12.59638889
AVB,46.03194444,12.59722222
AVI,22.02638889,-78.79055556
AVI,22.02694444,-78.78972222
AVL,35.43444444,-82.54277778
AVL,35.43444444,-82.54277778
AVL,35.43500000,-82.54111111
AVL,35.43611111,-82.54194444
AVL,35.43611111,-82.54194444
AVL,35.43611111,-82.54194444
AVN,43.90666667,4.90194444
AVN,43.90666667,4.90194444
AVN,43.90666667,4.90194444
AVN,43.90722222,4.90194444
AVN,43.90722222,4.90194444
AVN,43.90722222,4.90194444
AVO,27.59138889,-81.52888889
AVO,27.59250000,-81.52694444
AVP,41.33833333,-75.72333333
AVP,41.33833333,-75.72333333
AVP,41.33861111,-75.72333333
AVP,41.33861111,-75.72333333
AVP,41.33916667,-75.72583333
AVV,-38.04083333,144.46805556
AVV,-38.03944444,144.46944444
AVW,32.40916667,-111.21805556
AVW,32.40944444,-111.21833333
AVX,33.40500000,-118.41583333
AWA,7.06111111,38.48750000
AWA,7.06666667,38.49055556
AWK,19.28000000,166.64027778
AWK,19.28000000,166.64027778
AWK,19.28250000,166.63666667
AWM,35.13500000,-90.23444444
AWR,-4.12416667,144.87027778
AWX,32.32944444,-102.53027778
AWX,32.33083333,-102.52972222
AWX,32.33083333,-102.52972222
AWX,32.33111111,-102.52944444
AWX,32.33111111,-102.52944444
AWZ,31.33750000,48.76194444
AWZ,31.33777778,48.75972222
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXA,18.21027778,-63.05750000
AXA,18.21027778,-63.05750000
AXB,44.31666667,-75.89972222
AXC,-22.96666667,145.24166667
AXC,-22.96666667,145.24166667
AXC,-22.96333333,145.25166667
AXC,-22.96333333,145.25166667
AXC,-22.96333333,145.25333333
AXC,-22.95805556,145.24250000
AXD,40.85555556,25.95000000
AXD,40.85583333,25.95611111
AXD,40.85583333,25.95611111
AXD,40.85583333,25.95638889
AXD,40.85583333,25.95638889
AXM,4.45083333,-75.76666667
AXM,4.45083333,-75.76666667
AXM,4.45166667,-75.76611111
AXM,4.45166667,-75.76611111
AXM,4.45638889,-75.76805556
AXN,45.86638889,-95.39472222
AXN,45.86722222,-95.39416667
AXP,22.44194444,-73.97083333
AXP,22.44194444,-73.97083333
AXP,22.44194444,-73.97055556
AXP,22.44194444,-73.97055556
AXP,22.44194444,-73.97055556
AXS,34.69805556,-99.33805556
AXS,34.69888889,-99.33833333
AXT,39.61555556,140.21861111
AXU,14.12083333,38.71666667
AXU,14.14694444,38.77138889
AXU,14.14694444,38.77138889
AXU,14.14694444,38.77250000
AXU,14.14694444,38.77250000
AXU,14.14694444,38.77250000
AXV,40.49333333,-84.29888889
AXV,40.49361111,-84.29805556
AXX,36.42055556,-105.28944444
AXX,36.42194444,-105.29000000
AYL,-18.01666667,135.55000000
AYP,-13.15472222,-74.20444444
AYP,-13.13333333,-74.20000000
AYQ,-25.18611111,130.97555556
AYQ,-25.18555556,130.97666667
AYR,-19.59666667,147.32444444
AYR,-19.59666667,147.32500000
AYR,-19.59666667,147.32500000
AYR,-19.59305556,147.32416667
AYR,-19.58444444,147.32916667
AYR,-19.58444444,147.32916667
AYS,31.24833333,-82.39527778
AYS,31.24861111,-82.39666667
AYS,31.24916667,-82.39555556
AYT,36.89861111,30.80055556
AYT,36.89972222,30.79750000
AYT,36.90555556,30.79055556
AYW,-1.15972222,132.46333333
AYW,-1.15972222,132.46416667
AYW,-1.14166667,132.47833333
AZ1,35.65055556,-112.14805556
AZ1,35.65083333,-112.14805556
AZ2,35.30222222,-112.19416667
AZ2,35.30555556,-112.19444444
AZ3,33.52694444,-112.29527778
AZ3,33.52722222,-112.29527778
AZ4,33.78750000,-113.64250000
AZ5,34.11805556,-109.31083333
AZ5,34.12944444,-109.31083333
AZ5,34.12944444,-109.31083333
AZ6,32.96027778,-112.67361111
AZ7,36.96000000,-113.01388889
AZ8,31.90916667,-111.12083333
AZ9,32.93611111,-111.42638889
AZA,33.30777778,-111.65555556
AZD,31.89777778,54.28166667
AZD,31.90500000,54.27638889
AZD,31.90500000,54.27638889
AZD,31.90500000,54.27638889
AZD,31.90500000,54.27638889
AZD,31.90500000,54.27638889
AZG,19.09361111,-102.39361111
AZI,24.42833333,54.45805556
AZO,42.23444444,-85.55166667
AZO,42.23638889,-85.55361111
AZR,27.83777778,-0.18638889
AZS,19.26666667,-69.75000000
AZS,19.26944444,-69.73694444
B19,43.46416667,-70.47250000
B1C,50.75194444,-126.58722222
B21,45.08527778,-70.21638889
B21,45.08527778,-70.21638889
B21,45.08527778,-70.21638889
B21,45.08555556,-70.21638889
B21,45.08555556,-70.21638889
B21,45.08611111,-70.21611111
B2C,50.40194444,-125.41916667
B3C,50.61888889,-126.31777778
B4C,50.75194444,-126.50111111
BAA,-5.33055556,151.00805556
BAA,-5.31666667,151.03333333
BAB,39.13611111,-121.43666667
BAB,39.13611111,-121.43555556
BAC,4.56916667,-72.96722222
BAD,32.50166667,-93.66250000
BAD,32.50194444,-93.66277778
BAD,32.50194444,-93.66277778
BAD,32.50194444,-93.66250000
BAD,32.50194444,-93.66250000
BAE,44.38333333,6.63333333
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAF,42.16000000,-72.71638889
BAG,16.37500000,120.61888889
BAG,16.37500000,120.61888889
BAG,16.37500000,120.61972222
BAG,16.37500000,120.61972222
BAG,16.37666667,120.61777778
BAH,26.26777778,50.63694444
BAH,26.26805556,50.63694444
BAH,26.26805556,50.63694444
BAH,26.27083333,50.63361111
BAH,26.27083333,50.63361111
BAH,26.27083333,50.63750000
BAI,9.16333333,-83.33027778
BAI,9.16361111,-83.33000000
BAI,9.16583333,-83.33250000
BAK,40.46750000,50.04666667
BAK,40.46750000,50.04666667
BAK,40.46750000,50.04666667
BAL,37.92888889,41.11666667
BAL,37.93166667,41.11888889
BAL,39.17555556,-76.67138889
BAM,40.59750000,-116.87222222
BAM,40.59916667,-116.87444444
BAO,17.38305556,102.80000000
BAQ,10.88944444,-74.78055556
BAQ,10.88972222,-74.78083333
BAQ,10.89611111,-74.77888889
BAR,55.36666667,-133.60000000
BAT,-20.58500000,-48.59527778
BAT,-20.58472222,-48.59444444
BAT,-20.58472222,-48.59416667
BAT,-20.58444444,-48.59416667
BAT,54.33888889,12.71138889
BAU,-22.34500000,-49.05388889
BAU,-22.16111111,-49.07000000
BAU,-22.15777778,-49.06833333
BAV,40.55944444,109.99833333
BAV,40.66666667,109.98333333
BAX,53.36333333,83.53944444
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36388889,83.54194444
BAY,47.65000000,23.46666667
BAY,47.65833333,23.46611111
BAY,47.65833333,23.46611111
BAY,47.65861111,23.46388889
BAZ,-0.98138889,-62.91972222
BAZ,-0.98138889,-62.91972222
BAZ,-0.98111111,-62.91833333
BAZ,-0.98111111,-62.91833333
BBA,-45.91666667,-71.69500000
BBA,-45.91611111,-71.68944444
BBC,28.97305556,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBD,31.17916667,-99.32388889
BBF,42.50833333,-71.18333333
BBH,20.29611111,41.63416667
BBI,20.24361111,85.82000000
BBI,20.24444444,85.81777778
BBI,20.24444444,85.81777778
BBK,-17.83138889,25.16666667
BBK,-17.83138889,25.16666667
BBK,-17.83083333,25.16277778
BBO,10.38444444,44.93611111
BBO,10.38916667,44.94111111
BBO,10.38916667,44.94111111
BBO,10.38916667,44.94138889
BBO,10.38916667,44.94138889
BBO,10.39166667,44.95000000
BBQ,17.55555556,-61.76500000
BBQ,17.55555556,-61.76500000
BBR,16.01333333,-61.74222222
BBR,16.01333333,-61.74222222
BBR,16.01361111,-61.74305556
BBR,16.01361111,-61.74305556
BBR,16.01611111,-61.73888889
BBS,51.32388889,-0.84777778
BBS,51.32388889,-0.84750000
BBS,51.32444444,-0.84055556
BBT,4.21916667,15.78805556
BBT,4.22138889,15.78638889
BBT,4.22138889,15.78638889
BBT,4.22166667,15.78638889
BBT,4.22166667,15.78638889
BBU,44.50000000,26.10000000
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBX,40.13666667,-75.26750000
BBX,40.13666667,-75.26750000
BBX,40.13750000,-75.26527778
BBY,5.84583333,20.64972222
BBY,5.84583333,20.64972222
BBY,5.84694444,20.64972222
BBZ,-13.53750000,23.10777778
BBZ,-13.53722222,23.11000000
BC1,50.56888889,-126.27472222
BC2,50.60833333,-126.84444444
BC3,50.03333333,-124.82222222
BC4,50.44666667,-125.45277778
BC5,50.41111111,-125.18333333
BC6,49.75277778,-123.93027778
BC7,50.38305556,-125.15527778
BC8,50.58416667,-126.75166667
BC8,50.59166667,-126.76666667
BC9,50.11666667,-124.75000000
BCA,20.36444444,-74.50638889
BCA,20.36527778,-74.50611111
